name,x,y
,127.0244939,37.1932678
정금마을.방배경찰서(중),126.9827318,37.4941038
정금마을(중),126.9827477,37.4933121
경문고교.배나무골앞(중),126.9826707,37.491529
경문고등학교(중),126.9826504,37.4904829
총신대입구역.남성사계시장입구앞(중),126.9823285,37.4875329
사당동우체국앞(중),126.9819451,37.4832273
이수역(중),126.981979,37.4823548
사당역9번출구앞,126.9814924,37.4773969
과천동주민센터,126.9941562,37.4494774
고속터미널(중),127.0052817,37.5063018
갯마을앞(중),126.9833956,37.4974638
신한은행,127.0478946,37.5177082
우리은행,127.0468143,37.5178989
풍덕천주유소 (SK),127.0954683,37.3194374
CGV 판교점,127.1123628,37.3933342
고경석한의원,127.1284081,37.5110199
BBQ,127.1282173,37.5107021
광교소망교회,127.0690818,37.2985364
지씨엠교회,127.0702975,37.2977838
광교좋은교회,127.0698113,37.2981047
예수사랑교회,127.0694159,37.2968034
,127.124168,37.4791126
,127.0406595,37.4720482
서울연합교회,127.0557096,37.49686
우성아파트.상록아파트,127.0879109,37.3192883
CGV,127.0072975,37.3034204
성남서현2동우체국,127.1409594,37.3725383
토닭토닭,127.1075663,37.510822
멘야하나비,127.1077168,37.5109187
만부쿠,127.110269,37.5103181
,127.0297764,37.2635235
Pizza Hut,127.0029423,37.2673375
스타벅스,127.002633,37.2673305
구성푸른약국,127.1213069,37.2933367
맛사랑 전주황태 콩나물 국밥,127.1213385,37.2933226
기흥 동물병원,127.1214047,37.2932907
오와스시,127.1214548,37.2932675
바른병원,127.1214009,37.2933465
한국천주교 서울대교구 문정동성당,127.1347739,37.4881036
산타마리24시의원,127.1077064,37.3675737
넥슨네트웍스.NHN엔터테인먼트.네오위즈,127.102672,37.4005608
아웃백스테이크하우스 수원역점,126.9995176,37.2666107
투다리,127.1136744,37.3696006
주님의 교회,127.1137796,37.3698376
도서관,127.1518625,37.4752711
경로당,127.1520294,37.475418
고니지니,127.1506275,37.4740772
무지개치과,127.150138,37.4735106
하나은행,127.1501103,37.4728153
이디야,127.1497211,37.4730424
국수나무,127.1499859,37.4728098
소나무언덕2호작은도서관,127.094278,37.5072547
정자,127.1555311,37.2870086
플로리체위례,127.1500166,37.4739188
"버스 정류장(서울, 성남 방향)",127.1503139,37.4741005
GS분당로마주유소,127.1142464,37.3834281
남한강매운탕,127.1149175,37.387129
,127.1300053,37.3769714
피자마루,127.1103813,37.2539014
국수나무,127.1097804,37.2537355
은솔유치원,127.1381626,37.4678221
블레스롤,127.1385976,37.4674456
성체유치원,127.1376342,37.439053
,127.0193236,37.1948782
판교서일주유소(GS),127.1092615,37.4034687
,127.0361539,37.2888351
수피아 pc방,127.0163021,37.2750439
서울24시 감자탕,127.1146379,37.3698913
우리동물병원,127.1139864,37.3713167
춘천닭갈비,127.1140388,37.3717121
쌀닭,127.1129965,37.369049
EDIYA,127.1120827,37.3690091
서울병원,127.1247756,37.5038991
다크브라운,127.1305813,37.4962482
가락온누리약국,127.1310078,37.4960928
큰사랑약국,127.1312801,37.496328
지앤미약국,127.1315268,37.4965131
송파제일약국,127.1317132,37.4966855
아딸,127.1311044,37.4961747
도이창커피농장,127.012293,37.2840602
KB국민은행,127.1263285,37.270883
신한은행,127.1268387,37.2704101
넥슨,127.1026467,37.4014946
스타팅광동주유소,127.1115408,37.4000735
우남퍼스트빌.자이,127.1001486,37.204565
자이.우남퍼스트빌,127.0998741,37.2048403
예미지시그너스.우남퍼스트빌,127.0985795,37.2031903
우남퍼스트빌.예미지시그너스,127.0990199,37.2033774
,127.0492806,37.1884249
버거킹,127.1063213,37.4010292
Jaja,127.1041094,37.5082318
카페,127.1590271,37.4447649
금광동 우체국,127.160496,37.4449635
우체통,127.1578787,37.4479182
자혜공원 분수,127.169489,37.451291
도미노피자 수내 정자점,127.1149767,37.37064
분당 임마누엘교회,127.1145783,37.3702039
교촌치킨 정자점,127.1142063,37.3704371
slow monday,127.0213429,37.4653557
정자,127.1133517,37.2837902
동탄한승교회,127.1005036,37.2016735
박영준치과,127.1020366,37.2017306
우리은행,127.1022072,37.2018828
동탄농협 영천지점,127.1111534,37.2070953
던킨도너츠,127.1026345,37.2023216
파리바게트,127.1027181,37.2023144
경기남부수협,127.100495,37.2015779
수원역.노보텔수원,126.9995471,37.2682054
수원역.AK플라자,127.0016013,37.264842
벤치,127.0751091,37.5107853
벤치,127.0755961,37.5100082
벤치,127.0750646,37.5098796
,127.0754254,37.5108776
벤치,127.0750668,37.5098884
벤치,127.0749933,37.51072
벤치,127.0751347,37.5100563
벤치,127.075045,37.5107593
벤치,127.0755652,37.5098985
벤치,127.0755727,37.510022
벤치,127.0749644,37.5106921
벤치,127.0755749,37.5101116
벤치,127.0750906,37.5101052
벤치,127.0756153,37.5100119
벤치,127.0756157,37.5098858
,126.9872826,37.2912485
,126.9844448,37.2873707
현대모닝아파트,126.9848076,37.2864544
,126.9877172,37.2801765
서호공원 시계탑 ( Seoho Park Clock Tower),126.9901434,37.2803186
,127.1204757,37.3385495
까치마을건영빌라.구미도서관,127.1086512,37.3474781
까치마을.건영빌라.2001아울렛,127.1091573,37.3474615
성남중앙R/C,127.137409,37.4289098
,127.1095822,37.3454187
하얀마을,127.1086609,37.344079
하얀마을.구미도서관,127.1091651,37.3446889
,127.1096114,37.3448879
,127.1096511,37.3443801
,127.1096645,37.3441243
이매2동 행정복지센터,127.12188,37.3995731
송죽원,127.1347815,37.4289367
꽃뫼공원 벤치1,126.987534,37.2825164
꽃뫼공원 벤치2,126.9888659,37.2837845
꽃뫼공원 벤치3,126.9879085,37.2838068
,127.0251459,37.5249453
정자역,127.108318,37.3667148
정자역,127.1078647,37.3657789
롯데백화점.수내역,127.1153735,37.377437
수내역.롯데백화점,127.1150653,37.3777135
이매촌한신.서현역.AK프라자,127.1243597,37.3886459
이매촌한신.서현역.AK프라자,127.1241919,37.3883721
송파문화원,127.0761554,37.509648
율동공원,127.1468169,37.3729142
율동공원,127.1463586,37.3727911
공원마을,127.144996,37.3740103
장안타운입구.한신빌라,127.1438963,37.3740295
양영디지털고등학교,127.1412946,37.3726898
장안한신라이프빌라,127.1420214,37.3734135
장안타운.건영아파트,127.1396772,37.3714631
장안건영타운.양영디지털고,127.1398301,37.3713416
대진고등학교,127.1374295,37.3698942
대진고등학교,127.1376414,37.3698026
한성빌라,127.1362131,37.3703024
한성빌라,127.1362118,37.3700056
효자촌삼환아파트,127.1333445,37.3728396
동성아파트상가,127.1330763,37.3726584
효자촌사거리,127.1308723,37.3747038
현대시범아파트,127.1288773,37.3768841
중앙공원,127.1295156,37.3758631
서현고등학교,127.1226821,37.3815628
서현고등학교,127.1222673,37.3815303
분당구청.농협앞,127.1205428,37.3834143
서현역.AK프라자,127.122524,37.3858808
서현역.AK프라자,127.1223318,37.3860123
백현마을3.4단지.화랑초등학교,127.116667,37.3898931
백현마을3.4단지.화랑초등학교,127.1169942,37.3900678
백현동주민센터,127.1098568,37.3880518
백현동주민센터,127.1102619,37.387828
판교어린이도서관(마을),127.1084514,37.3882681
판교어린이도서관(마을),127.1082368,37.3883235
백현마을6단지,127.1084111,37.3892079
백현마을6단지,127.1090575,37.3897663
낙생지하차도,127.109476,37.3931504
낙생지하차도,127.1098112,37.3930204
봇들육교,127.1076839,37.4034041
유라코퍼레이션.SK케미칼,127.107689,37.4030458
이노밸리.포스코ICT,127.1028321,37.403331
SK플래닛.판교디지털센터,127.1031218,37.4029901
우주공원,127.1018826,37.4043537
실리콘파크.삼성중공업,127.0997208,37.4046903
판교PDCC.NS홈쇼핑,127.1008741,37.4025639
이매촌한신.서현역.AK프라자,127.1258319,37.3868952
,127.0726722,37.2016247
Burger King,127.0712507,37.2021118
"화서동먹거리촌,꽃뫼노을풍림아파트",126.9869612,37.2886307
화서동먹거리촌.꽃뫼노을풍림아파트,126.9875539,37.2884173
진흥아파트,126.985097,37.2894117
진흥아파트,126.9851319,37.2891002
IBK기업은행,127.0711729,37.2021973
시계탑,127.0764857,37.5106726
,127.0480483,37.4772297
,127.0228645,37.520681
,127.0240816,37.5076258
속초붉은대게,127.0348342,37.502728
Sulbing,126.9810485,37.4870741
영풍치킨,126.9810604,37.4872404
롯데리아 성남양지,127.1641641,37.4584151
새마을금고 성남동부점,127.1638694,37.4570335
,127.0124865,37.4790454
Le Train Bleu,127.0136574,37.480097
신흥시장.수정보건소,127.1432941,37.4443107
성남여중앞,127.1427114,37.4492434
현충탑앞,127.1403812,37.4515662
태평4동 주민센터,127.14093,37.4480263
이화유치원,127.133963,37.4470162
세계유통,127.1425169,37.4485097
우렁쌈밥,127.0744737,37.3065476
하이드파크,127.1097918,37.2700445
하나님의교회,127.1084669,37.3836855
전기차충전소,127.1673919,37.4553298
모란정신건강의학과의원,127.1298119,37.4306741
아티제,127.0505847,37.290515
커피빈,127.0503487,37.2904458
분당성마테오성당,127.1104593,37.3719019
수지초등학교,127.0857321,37.3167571
던킨도너츠,127.0457367,37.1771983
우성아파트.상록아파트,127.0877735,37.3191376
수정교회,127.0882758,37.3195477
동광사,127.1707413,37.2435243
동천역환승정류장,127.1030335,37.3382068
르미엘커피,127.0138271,37.4924315
신한은행,127.0140736,37.4967521
경로당,127.0195407,37.498852
,127.019606,37.4986834
폴 바셋,127.0112428,37.5023784
KB국민은행,127.0112934,37.5022917
,127.019232,37.4958276
,127.0166445,37.495333
,127.0168306,37.4953239
본죽,127.0167714,37.4952418
,127.0551836,37.2751932
,127.0555788,37.2759191
,127.0532677,37.2736461
,127.0576801,37.2753121
,127.0586349,37.2747315
,127.0577727,37.2741184
광교호반마을21단지,127.0674373,37.2792151
에스에이치에너지 신갈현대셀프주유소,127.0972605,37.2753142
수원광교박물관,127.0512998,37.2951744
,127.102351,37.3303128
시골야채된장전문점,127.024135,37.5014542
烈鳳燉雞,127.027665,37.5003293
,127.0272726,37.5009479
성남시운중도서관,127.0749724,37.3899943
화서,126.9896135,37.2839144
수원,126.9999102,37.2658097
대한민국 대표국수,127.0654547,37.2312164
전북은행,127.0296963,37.4919703
한울교회,127.0725783,37.3910139
신사역(중),127.0205234,37.5129009
신사역.푸른저축은행(중),127.0200634,37.5140141
세류,127.0137222,37.2441147
,127.0409475,37.525613
,127.039179,37.5226819
호치킨,127.0722324,37.200972
SIXT,127.0277364,37.5020386
운중동행정복지센터,127.0766105,37.3918196
운중동주민센터,127.0774934,37.3914517
운중동 행정복지센터,127.0796096,37.3898396
,127.0778044,37.3893419
르브레드렙,127.0013493,37.2676278
수원전통문화관.장안동,127.0151462,37.2866968
Shake Shack,127.0257105,37.502837
병무청입구,127.0046364,37.2800679
화서문.장안공원,127.0090213,37.2861644
,127.0248507,37.5228569
,127.0232845,37.5207154
,127.0255893,37.4976405
,127.046833,37.5247873
농협 성남시지부,127.1342096,37.4413706
,127.0246899,37.5063677
,127.0244286,37.5064724
태평동푸른학교지역아동센터,127.1354016,37.4443197
성남농협,127.1295245,37.4329313
,127.1623257,37.4561997
,127.0248997,37.4969714
,127.0500278,37.5190509
,127.0242065,37.505383
,127.0217331,37.523955
,127.0266471,37.5033763
Ola,126.9952243,37.511807
화성미디어센터,127.0735622,37.2025487
화성미디어센터,127.0739218,37.2026529
한빛마을.석우중학교,127.0692678,37.208143
롯데리아,127.0726749,37.1996368
Ganges,127.0618858,37.2071345
,127.076143,37.201488
,127.0824482,37.2001735
능동주공단지,127.0625518,37.2131232
라마다호텔,127.0749553,37.2058369
Thunder Bald,127.0732972,37.2046658
,127.0782727,37.2079461
,127.0132084,37.4900725
더성형외과의원,127.0290008,37.5260107
베이징덕,127.0288068,37.5265775
CU 압구정역점;외환은행,127.0290952,37.526729
오라클성형외과,127.0290614,37.5264407
레알성형외과,127.0276256,37.5265042
KB국민은행,127.0271942,37.5263087
신한은행,127.0261806,37.5257247
Paul Bassett,127.0258571,37.525368
사보텐 본점,127.0297453,37.5255903
병점,127.0331291,37.206834
알레그리아,127.1108018,37.4011347
STARBUCKS,127.1108586,37.4010824
,127.013085,37.4889179
,127.0177852,37.5009482
,127.1115354,37.4019716
,127.1073545,37.3995186
,127.1060075,37.3971965
,127.102014,37.4011144
판교 스포츠센터,127.1021894,37.3968887
수원역,127.0001321,37.2679555
,127.0303629,37.5264347
은행동푸른학교지역아동센터,127.168652,37.4519662
고반식당 가로수길점,127.0219324,37.5187501
메디피움병원,127.1125978,37.3976948
꿈두레 도서관 주차장,127.0446152,37.1813042
,127.049359,37.5187189
신백현중학교.단독택지,127.1111062,37.3853091
백현마을9단지,127.1084428,37.3863472
,127.0179061,37.2817029
수키야치킨,127.0391674,37.5277812
호화반점,127.0396419,37.5276859
,127.0278881,37.2758776
,127.0289525,37.2742585
동영문화센터 주차장,127.0438329,37.4976801
남현골,127.0102995,37.3846106
남현골,127.010295,37.3844021
진부좋은고기,127.0156089,37.4051446
진부좋은고기,127.0156367,37.4051984
EDIYA COFFEE,127.1100107,37.3968635
바닥분수,127.1133656,37.3980833
커피빈,127.1132854,37.3965303
분수,127.115311,37.3969536
김돈이,127.1122691,37.3981574
판교인생곱창,127.1115199,37.3978231
분수대,127.1112995,37.4017291
판교소망교회,127.1186693,37.3950804
판교소망교회,127.1194383,37.3950093
교촌치킨,127.1107916,37.3973478
빕스(2층),127.1135864,37.3976686
,127.047303,37.5250938
청계수타짬뽕,127.0900462,37.3905547
미소한우소고기국밥,127.1107723,37.3965124
,127.1132469,37.3957444
아티제,127.1133496,37.397592
파스쿠치,127.1110171,37.3974997
스타벅스,127.1113674,37.3972824
칼디,127.1103993,37.4012314
양평해장국 (지1),127.1101006,37.4011011
베이징스토리,127.1106624,37.4011362
센트럴차이나 (2층),127.1117605,37.3974682
JASS,127.1104674,37.4012305
THE VENTI,127.1105375,37.4011658
cafe artisee,127.1089967,37.3958477
스타벅스,127.1091634,37.3942326
하나은행(2층),127.1101149,37.3964446
W정신건강의학과(4층),127.1100199,37.3965246
봇들7단지 중앙분수,127.1152719,37.3969101
휴엔병원(12층),127.1440583,37.4399015
홍대칼국수와족발,127.1118102,37.3969634
"NH농협은행(판교역지점,2층)",127.1119953,37.3964482
투뿔등심,127.1134615,37.3971917
이태리부대찌개(지1층),127.1103184,37.4011907
럭스타워약국,127.1117462,37.3964272
하나은행,127.1195482,37.3734062
우리은행,127.1197267,37.3739718
하나은행,127.1336968,37.377416
TGI Friday,127.1359567,37.3799934
긴자,127.0950896,37.400625
우리은행(2층),127.1133164,37.3959694
럭스온누리약국,127.1114556,37.3964447
광명초등학교,127.1609736,37.3596499
새말오리구이돌판구이,127.1676503,37.3780075
강천장어,127.1695627,37.3790076
스토리카페,127.1070048,37.2661612
ATOZ 동물병원,127.1165309,37.3984728
서민플란트치과(2층),127.1289455,37.4303449
분당척병원,127.1291246,37.4128355
갯마을(해물요리),127.1292726,37.4059485
NH농협은행(2층),127.1100566,37.4022268
신한은행(2층),127.1083785,37.4012031
우리은행(2층),127.1091006,37.4019225
스타벅스(starbucks),127.0623044,37.4996032
cafe MOA,127.1005596,37.403825
더치앤빈,127.1005062,37.4037623
JASS,127.090629,37.4000093
EDIYA,127.100094,37.4036145
KB국민은행,127.0994303,37.4037337
이남장 설령탕·수육(2층),127.1000662,37.4037764
베트남쌀국구 PHO&THAI(2층),127.1002277,37.4039687
담소사골순대,127.0996783,37.4041252
양평해장국(2층),127.099771,37.4034539
서울하이치과의원(2충),127.1004224,37.4037447
PRABEAN COFFEE,127.099797,37.4042479
STARBUCKS,127.0993092,37.4032133
하동곰탕다동북엇국(2층),127.0995318,37.4036499
honest kitchen 고깃간(2층),127.0998602,37.4042145
HAKOYA(2층),127.1000538,37.4036151
돌판구이참소(2층),127.0999459,37.4034417
놀부부대찌개(2층),127.0998145,37.4037294
춘업순댓국(2층),127.1000269,37.4034535
군산오징어(2층),127.0998246,37.4035747
도제(2층),127.1002273,37.4038009
미소한우소고기국밥(2층),127.0999126,37.4036251
할리스커피,127.1065924,37.4028568
STAR CHINA,127.1093239,37.4036155
조재벌식당(솥뚜껑삼겹살),127.1093767,37.4036576
SMALLVILL,127.1093756,37.403684
BROWNHOLLIC,127.1093948,37.4037654
BIG SIZE,127.1093941,37.4037229
COVER III,127.109287,37.4037958
청담동말자싸롱,127.1091639,37.4036861
SLOW MONDAY,127.1089618,37.394972
토속상황삼계탕(2층),127.1072689,37.4021651
innisfree cafe (2층),127.1087753,37.3950165
YADLLIE PLATE,127.1090571,37.3942502
얼룩도야지(2층),127.1118064,37.3969089
매드후라이드치킨,127.1118186,37.3975303
네코부루,127.1091852,37.4037931
이야기둘,127.109118,37.403797
CAFE TOSPIA & car shop,127.1090608,37.4037965
봉피양 평양냉면,127.1092445,37.402117
조마루감자탕,127.1086065,37.4012463
Mad for Galic (2층),127.109165,37.3951055
송추가마골,127.1091636,37.3941489
현복집(2층 복요리집),127.1091877,37.3953739
Moby-Dick,127.1118188,37.3967529
카페베네,127.1120255,37.3972838
도원참치(2층),127.1121307,37.3973054
bhc chicken,127.1120964,37.3969945
driving thru BRING,127.1089914,37.4035449
포석정(고기구이집 2층),127.1124588,37.3972642
글릭슈바인,127.1091666,37.3949795
Coffee Bean,127.1087089,37.3933861
KB국민은행,127.1091233,37.393741
양재정육식당,127.1124101,37.3972825
웰츠약국,127.112691,37.3979137
牛TABLE,127.1135948,37.3975716
이가네양꼬치,127.1127058,37.3976932
속초코다리냉면,127.1135937,37.3976186
진짜돼지,127.1126042,37.3977951
담소사골순대,127.1085329,37.4013548
UNOKURA(IZAKAYA),127.1119061,37.398051
일편닭심(닭강정치킨),127.1118981,37.397938
청여수국수집(지1층),127.1106638,37.4011645
오징어청춘 바다포차,127.1114083,37.3976619
북청집 (지1층),127.1103739,37.4011017
오징어랑(지1층),127.1103828,37.4011877
이촌동현대아파트,126.9810191,37.5179499
카페무스토,126.9933909,37.4803219
KDB산업은행,127.1249386,37.3874506
DUNKIN DUNUTS,127.1240942,37.3857045
Mad for Garlic,127.1228207,37.3842999
BURGER KING,127.122196,37.3843229
KFC,127.1222805,37.3843892
Coffee Bean,127.1216011,37.3838338
STARBUCKS,127.1240567,37.3856802
CHICAGO PIZZA&PUB (2층),127.124547,37.3855401
MG새마을금고,127.126092,37.3864241
SK판교운중주유소,127.1164359,37.3986559
깐부치킨,127.1170118,37.3971377
봇들7단지 관리사무소,127.1165688,37.3973192
,127.1165762,37.3965281
조박사수타짬뽕짜장,127.1166657,37.3956659
TWOSOME PLACE (2층),127.1223112,37.3839983
KB국민은행(2층),127.1238838,37.3856657
한신포차(2층),127.1256741,37.3863658
STARBUCKS,127.1259388,37.3858682
하나은행,127.1226643,37.3992774
,127.1157653,37.3952193
육쌈냉면(2층),127.1246529,37.3856792
,127.1141761,37.3976099
파스쿠치,127.1196667,37.3735511
판교종합동물병원,127.1170807,37.3921428
,127.1141327,37.3975088
,127.1009331,37.5129189
,127.1009872,37.5132459
,127.1011187,37.5132629
행복한동물병원,127.1164583,37.4036071
럭스치과(8층),127.1115355,37.39647
IZAKAYA 청담이상(2층),127.1110148,37.3974104
무명식당(2층),127.1107972,37.3974347
자산어보(2층),127.1089876,37.3957063
힐링힐스동물병원,127.1110253,37.3850826
CHEERS,127.1117849,37.3849652
CUISSON,127.1115358,37.3847635
백현명차(녹차 보이차),127.1114726,37.3862425
파스쿠치,127.1126963,37.3844663
서울멸치쌈밥,127.1121354,37.3845385
COFFEE KING,127.1117009,37.3837021
I'm Home,127.1114842,37.3839487
LA CHINATA,127.1110195,37.3844327
AUTUM RIFE,127.1125244,37.3849859
vehebox,127.1110258,37.3845579
LAZY MINT,127.111445,37.3838312
에이스치과,127.1147474,37.2011088
,127.0513415,37.5003509
맥도날드 압구정CGV점,127.0287408,37.5246263
CGV 압구정,127.0288347,37.5245667
A Twosome Place,127.0293863,37.5241522
압구정서울성형외과,127.028542,37.5236204
옥타곤,127.0318421,37.5109962
약사사,127.1783425,37.4670802
분당구 보건소,127.1246165,37.4110849
,127.0208558,37.5214203
artisee,127.1090317,37.395709
산왕반점,127.1059438,37.5058531
휴엔병원(12층),127.1439873,37.4398958
연어로만&도시락,127.1100082,37.3964631
NH농협은행 (2층),127.1119367,37.3964656
수협은행 판교역지점 (2층),127.1100443,37.3971327
BUONO BUONO coffee,127.1100129,37.3967184
럭스온누리약국,127.1115032,37.3964498
럭스타워약국,127.1117253,37.3964476
서울럭스치과(8층),127.1116079,37.3964946
KEB하나은행 (2층),127.1100745,37.3965068
VINTAGE 1988,127.108735,37.4013204
TWOSOME PLACE,127.1084085,37.4019425
갯마을해물요리,127.1292752,37.4059803
몰타참치,127.0551208,37.5051242
여수대교,127.1158139,37.4218074
부일갈비,127.01911,37.483714
Blooming Garden,127.113369,37.3967639
태평양약국,127.112689,37.3973595
고봉민김밥,127.1136104,37.3956209
무교돈낙지,127.1369868,37.3793139
꽃게맨꽃게걸,127.1293461,37.433388
로버트해리스,127.022882,37.4673059
파리바게뜨 서초네이처점,127.0248775,37.4639736
강남,127.0270095,37.4995021
에나타 타로카페,127.0274281,37.5004214
봇들7단지 생활지원센터,127.1165508,37.3972614
깐부치킨,127.1170213,37.3971322
새벽월드교회,127.1132204,37.3823601
레미제라블,127.112712,37.3818213
해수아동청소년클리닉,127.1122236,37.3812834
성남시 중앙도서관,127.1348655,37.4042529
성남시평생학습관,127.134491,37.4051194
야탑3 치안센터,127.1486101,37.4056406
야탑고등학교,127.152941,37.4034839
MD낙원새마을금고 (2층),127.1101998,37.4020756
소예한의원 (2층),127.1108078,37.4022458
통통낙지마을 (2층),127.1107217,37.4011342
판교정형외과(2층),127.1105583,37.4012219
PUB HARBOR,127.1106703,37.3965689
새마을식당 (2층),127.1067602,37.4019423
가장맛있는족발,127.1073394,37.4008918
연세SD치과(3층),127.1103061,37.4012321
IBK기업은행,127.1067543,37.400155
원할머니보쌈 (2층),127.1061344,37.4019439
KB국민은행,127.1092175,37.4012031
자연산꼼장어,127.1120869,37.3980559
도원참치 (2층),127.1121429,37.3973417
분당구보건소,127.1246865,37.4110374
개울가에 핀 야생화,127.1311577,37.3937254
송림중학교,127.1317534,37.392157
감미옥분당점,127.1229372,37.409009
SK한강에너지,127.1188054,37.4223657
분당로GS주유소,127.1018759,37.3780929
화평교회,127.0447389,37.5081848
GS분당로주유소,127.1018825,37.3781081
Soil분당스타주유소,127.1379805,37.3833868
야마하 연습실,127.1176567,37.5153012
스타벅스,127.1163025,37.5157618
빕스,127.1291162,37.516967
감미옥,127.122749,37.4088145
둘리와 피카츄,127.041776,37.5088444
망경암,127.1369074,37.4535736
판교테크노어린이집,127.1092725,37.3990885
알뜰셀프농협주유소,127.1063903,37.3394264
상현동성당,127.0825999,37.3013242
버거킹수지점,127.1024026,37.3392215
수원갈비,127.0403837,37.2783041
채선당PLUS(3층),127.112643,37.3968442
,127.1089375,37.4016347
우리은행,127.1024889,37.5124176
꽃이핀다,127.0406421,37.4948842
스타벅스,127.0313715,37.4892319
"신봉동일하이빌3,4단지",127.0647755,37.327922
"신봉동일하이빌3,4단지",127.0650544,37.3275096
진성프라자,127.0676764,37.3278894
진성프라자,127.0681078,37.3279874
신봉센트레빌1단지,127.0692385,37.3289796
신봉센트레빌1단지,127.0693617,37.3288939
광교산자이,127.0713367,37.3289968
광교산자이,127.0712658,37.3288767
광교산자이,127.0717113,37.3278158
현대빌리지,127.0711368,37.3264925
현대빌리지,127.0713044,37.3264216
신봉지구·센트레빌1차,127.0696935,37.3273313
신봉센트레빌6차(마을),127.0652872,37.3308435
신봉센트레빌6차(마을),127.0644024,37.3307478
태봉암입구,127.0621939,37.332895
태봉암입구,127.0623815,37.332971
아람마을,127.0587478,37.3329063
아람마을,127.0587355,37.3330337
서봉마을입구,127.0566558,37.3325657
서봉마을입구,127.0567544,37.3326392
신봉2리마을회관,127.0548996,37.3327348
삼성쉐르빌,127.0535594,37.3328769
신봉2리마을회관,127.0548626,37.3326441
삼성쉐르빌,127.0536179,37.3329724
서봉마을·노블랜드,127.0518863,37.3331488
서봉마을·노블랜드,127.051948,37.3330533
법륜사입구,127.0498282,37.3338347
법륜사입구,127.0497974,37.3337637
신봉동·광교산등산로입구,127.0477824,37.3340185
신한은행,127.1165848,37.4917216
갈비정원,127.1257511,37.4057316
별마당도서관,127.058713,37.5118705
서호초등학교,126.9906259,37.268592
서호중학교,126.9877644,37.2688202
서둔동주민센터,126.9866529,37.2702771
능라도,127.0648296,37.3919339
전주장작불곰탕,127.0574321,37.3915912
미가원,127.0565794,37.3916524
,127.0996169,37.5148404
볼리포인트 가로수길점,127.0247044,37.5195272
최가네 매운버섯칼국수 샤브샤브,127.0539391,37.4979791
롯데콘서트홀,127.1036896,37.5135349
SMITH,127.0435867,37.472619
Street caffe,127.0429237,37.4734865
가온(미쉐린가이드/한식),127.0363823,37.5226321
스타벅스,127.0339189,37.2780347
맥도날드,127.0353059,37.2706081
에머이,127.0295651,37.4965901
잡어와묵은지,127.0122029,37.491622
스타벅스,127.0792245,37.314119
,127.0239961,37.503253
스타벅스,127.1500079,37.383898
우리은행,127.0681982,37.3167552
무월식당,127.0273167,37.5025195
,127.0806298,37.3153989
삼방주유소(GS),127.0231999,37.5037619
Yang Good – Halal BBQ Lamb Restaurant,127.0345528,37.5021295
KEB 하나은행 수지성복지점,127.0768315,37.3156011
SC제일은행,127.0720235,37.3162219
신한은행,127.0735351,37.3157961
맥도날드,127.0951398,37.3230498
아크로리버파크 GATE 3,126.994252,37.5070644
아크로리버파크 GATE 2,126.9947643,37.5062431
,127.0056546,37.4408212
아크로리버파크 GATE 1,126.9934172,37.5051933
달공장 카페,127.0187247,37.5093645
까사마야,127.0195318,37.5100644
반포1동어린이집,127.0185055,37.5100682
숭신교회,127.0199783,37.5092131
서빙고,126.9883182,37.5195744
스타벅스,127.0413617,37.525347
성복온누리약국,127.0797139,37.3136405
이디야커피,127.0792611,37.3130762
"성복역,데이파크",127.0792472,37.3129132
가장맛있는족발,127.0788913,37.3129791
"심곡서원,상현지구대,서원말,금호·현대아파트",127.074937,37.3061168
풍산아파트.벽산아파트.힐스테이트,127.07637,37.3093762
"성복역,데이파크",127.0794223,37.312693
락앤웍중식당,127.0791662,37.3144835
설빙,127.0792121,37.3144513
NH농협은행,127.0781024,37.3132717
NH농협,127.0744766,37.3065082
"심곡서원,상현지구대,서원말,금호·현대아파트",127.0747453,37.3061395
광교상현꿈에그린,127.0747796,37.3041127
팔당냉면,127.0750089,37.304429
LG빌리지2차.두산기술원,127.0777869,37.3116914
깐부치킨,127.0784498,37.3127806
풍산아파트.벽산아파트.힐스테이트,127.075963,37.3091076
수지동물의료원,127.0759407,37.3098845
신한은행 수지동천지점,127.0975811,37.3332583
가야쌈보리,127.1014073,37.3322814
우리은행 수지동천지점,127.0975562,37.3340278
인딕 슬로우,127.0203401,37.5219019
수지열린요양원,127.0765314,37.3075945
깐부치킨 상현점,127.0843342,37.3074093
상현1동 행정복지센터,127.0810983,37.3046032
상현1동작은도서관,127.0815499,37.3049591
배스킨라빈스,127.0844666,37.3077559
,126.9887663,37.2978066
,126.9861908,37.2912173
용인서부경찰서 상현지구대,127.0754887,37.3062195
명불허전,127.0378973,37.5277177
아가씨곱창,127.0349148,37.5276322
추자도회,127.0347339,37.5276981
리옥,127.0344066,37.5274896
에이플러스치과병원,127.0338581,37.527244
모란단팥죽,127.0341907,37.5275907
할매보쌈애부대찌개,127.0346493,37.5270483
생어거스틴,127.0352689,37.5273174
Pho Mons,127.0352883,37.5276002
모텔,127.0360776,37.5275237
마피아,127.0362949,37.527262
코기코기,127.0360085,37.527328
포엠,127.0362506,37.5270589
리드101,127.0361218,37.526727
라콜롬브,127.0350141,37.526743
버거B,127.0348411,37.5264393
스타벅스,127.0347536,37.5267892
잇푸도,127.034774,37.526233
오가노주방,127.0344833,37.5255253
커피빈 슈퍼스타점,127.0339771,37.5251384
